gene,seq1,seq2,tm_score
wzh,wzh_seq84.pdb,wzh_seq36.pdb,0.66871
wzh,wzh_seq84.pdb,wzh_seq52.pdb,0.67567
wzh,wzh_seq84.pdb,wzh_seq66.pdb,0.71599
wzh,wzh_seq84.pdb,wzh_seq70.pdb,0.69265
wzh,wzh_seq84.pdb,wzh_seq3.pdb,0.75148
wzh,wzh_seq84.pdb,wzh_seq37.pdb,0.7025
wzh,wzh_seq84.pdb,wzh_seq53.pdb,0.71996
wzh,wzh_seq84.pdb,wzh_seq77.pdb,0.67566
wzh,wzh_seq84.pdb,wzh_seq61.pdb,0.63434
wzh,wzh_seq84.pdb,wzh_seq35.pdb,0.76751
wzh,wzh_seq84.pdb,wzh_seq86.pdb,0.69068
wzh,wzh_seq84.pdb,wzh_seq47.pdb,0.71069
wzh,wzh_seq84.pdb,wzh_seq12.pdb,0.72671
wzh,wzh_seq84.pdb,wzh_seq21.pdb,0.66464
wzh,wzh_seq84.pdb,wzh_seq31.pdb,0.70362
wzh,wzh_seq84.pdb,wzh_seq80.pdb,0.66179
wzh,wzh_seq84.pdb,wzh_seq18.pdb,0.7511
wzh,wzh_seq84.pdb,wzh_seq14.pdb,0.71856
wzh,wzh_seq84.pdb,wzh_seq15.pdb,0.7871
wzh,wzh_seq84.pdb,wzh_seq9.pdb,0.71036
wzh,wzh_seq84.pdb,wzh_seq50.pdb,0.76626
wzh,wzh_seq84.pdb,wzh_seq16.pdb,0.7758
wzh,wzh_seq84.pdb,wzh_seq60.pdb,0.62323
wzh,wzh_seq51.pdb,wzh_seq63.pdb,0.68741
wzh,wzh_seq51.pdb,wzh_seq13.pdb,0.65731
wzh,wzh_seq51.pdb,wzh_seq88.pdb,0.64752
wzh,wzh_seq51.pdb,wzh_seq11.pdb,0.72829
wzh,wzh_seq51.pdb,wzh_seq75.pdb,0.73098
wzh,wzh_seq51.pdb,wzh_seq20.pdb,0.7131
wzh,wzh_seq51.pdb,wzh_seq26.pdb,0.68035
wzh,wzh_seq51.pdb,wzh_seq49.pdb,0.64667
wzh,wzh_seq51.pdb,wzh_seq8.pdb,0.69712
wzh,wzh_seq51.pdb,wzh_seq58.pdb,0.62936
wzh,wzh_seq51.pdb,wzh_seq62.pdb,0.7147
wzh,wzh_seq51.pdb,wzh_seq2.pdb,0.69125
wzh,wzh_seq51.pdb,wzh_seq48.pdb,0.6281
wzh,wzh_seq51.pdb,wzh_seq71.pdb,0.6719
wzh,wzh_seq51.pdb,wzh_seq73.pdb,0.64423
wzh,wzh_seq51.pdb,wzh_seq68.pdb,0.65458
wzh,wzh_seq51.pdb,wzh_seq83.pdb,0.72143
wzh,wzh_seq51.pdb,wzh_seq17.pdb,0.71363
wzh,wzh_seq51.pdb,wzh_seq54.pdb,0.72653
wzh,wzh_seq51.pdb,wzh_seq41.pdb,0.7358
wzh,wzh_seq51.pdb,wzh_seq33.pdb,0.71076
wzh,wzh_seq51.pdb,wzh_seq1.pdb,0.67325
wzh,wzh_seq51.pdb,wzh_seq55.pdb,0.6611
wzh,wzh_seq51.pdb,wzh_seq30.pdb,0.64184
wzh,wzh_seq51.pdb,wzh_seq25.pdb,0.61824
wzh,wzh_seq51.pdb,wzh_seq0.pdb,0.63871
wzh,wzh_seq51.pdb,wzh_seq57.pdb,0.7258
wzh,wzh_seq51.pdb,wzh_seq76.pdb,0.74336
wzh,wzh_seq51.pdb,wzh_seq10.pdb,0.75697
wzh,wzh_seq51.pdb,wzh_seq69.pdb,0.6413
wzh,wzh_seq51.pdb,wzh_seq42.pdb,0.7304
wzh,wzh_seq51.pdb,wzh_seq19.pdb,0.71965
wzh,wzh_seq51.pdb,wzh_seq4.pdb,0.65173
wzh,wzh_seq51.pdb,wzh_seq24.pdb,0.78674
wzh,wzh_seq51.pdb,wzh_seq87.pdb,0.64756
wzh,wzh_seq51.pdb,wzh_seq82.pdb,0.73804
wzh,wzh_seq51.pdb,wzh_seq44.pdb,0.66469
wzh,wzh_seq51.pdb,wzh_seq6.pdb,0.6772
wzh,wzh_seq51.pdb,wzh_seq89.pdb,0.60546
wzh,wzh_seq51.pdb,wzh_seq29.pdb,0.64046
wzh,wzh_seq51.pdb,wzh_seq85.pdb,0.62945
wzh,wzh_seq51.pdb,wzh_seq23.pdb,0.6891
wzh,wzh_seq51.pdb,wzh_seq32.pdb,0.66038
wzh,wzh_seq51.pdb,wzh_seq7.pdb,0.72153
wzh,wzh_seq51.pdb,wzh_seq79.pdb,0.63633
wzh,wzh_seq51.pdb,wzh_seq36.pdb,0.68346
wzh,wzh_seq51.pdb,wzh_seq52.pdb,0.75931
wzh,wzh_seq51.pdb,wzh_seq66.pdb,0.6619
wzh,wzh_seq51.pdb,wzh_seq70.pdb,0.653
wzh,wzh_seq51.pdb,wzh_seq3.pdb,0.72734
wzh,wzh_seq51.pdb,wzh_seq37.pdb,0.63904
wzh,wzh_seq51.pdb,wzh_seq53.pdb,0.69284
wzh,wzh_seq51.pdb,wzh_seq77.pdb,0.78347
wzh,wzh_seq51.pdb,wzh_seq61.pdb,0.73236
wzh,wzh_seq51.pdb,wzh_seq35.pdb,0.67099
wzh,wzh_seq51.pdb,wzh_seq86.pdb,0.66301
wzh,wzh_seq51.pdb,wzh_seq47.pdb,0.66736
wzh,wzh_seq51.pdb,wzh_seq12.pdb,0.68052
wzh,wzh_seq51.pdb,wzh_seq21.pdb,0.71276
wzh,wzh_seq51.pdb,wzh_seq31.pdb,0.72477
wzh,wzh_seq51.pdb,wzh_seq80.pdb,0.68321
wzh,wzh_seq51.pdb,wzh_seq18.pdb,0.66299
wzh,wzh_seq51.pdb,wzh_seq14.pdb,0.64477
wzh,wzh_seq51.pdb,wzh_seq15.pdb,0.66843
wzh,wzh_seq51.pdb,wzh_seq9.pdb,0.64263
wzh,wzh_seq51.pdb,wzh_seq50.pdb,0.6492
wzh,wzh_seq51.pdb,wzh_seq16.pdb,0.64637
wzh,wzh_seq51.pdb,wzh_seq60.pdb,0.70875
wzh,wzh_seq63.pdb,wzh_seq13.pdb,0.74173
wzh,wzh_seq63.pdb,wzh_seq88.pdb,0.7684
wzh,wzh_seq63.pdb,wzh_seq11.pdb,0.8191
wzh,wzh_seq63.pdb,wzh_seq75.pdb,0.79221
wzh,wzh_seq63.pdb,wzh_seq20.pdb,0.84811
wzh,wzh_seq63.pdb,wzh_seq26.pdb,0.83601
wzh,wzh_seq63.pdb,wzh_seq49.pdb,0.81678
wzh,wzh_seq63.pdb,wzh_seq8.pdb,0.748
wzh,wzh_seq63.pdb,wzh_seq58.pdb,0.71184
wzh,wzh_seq63.pdb,wzh_seq62.pdb,0.80265
wzh,wzh_seq63.pdb,wzh_seq2.pdb,0.88752
wzh,wzh_seq63.pdb,wzh_seq48.pdb,0.74821
wzh,wzh_seq63.pdb,wzh_seq71.pdb,0.76242
wzh,wzh_seq63.pdb,wzh_seq73.pdb,0.82364
wzh,wzh_seq63.pdb,wzh_seq68.pdb,0.90817
wzh,wzh_seq63.pdb,wzh_seq83.pdb,0.79316
wzh,wzh_seq63.pdb,wzh_seq17.pdb,0.78696
wzh,wzh_seq63.pdb,wzh_seq54.pdb,0.78419
wzh,wzh_seq63.pdb,wzh_seq41.pdb,0.78866
wzh,wzh_seq63.pdb,wzh_seq33.pdb,0.75444
wzh,wzh_seq63.pdb,wzh_seq1.pdb,0.86354
wzh,wzh_seq63.pdb,wzh_seq55.pdb,0.71422
wzh,wzh_seq63.pdb,wzh_seq30.pdb,0.77239
wzh,wzh_seq63.pdb,wzh_seq25.pdb,0.79819
wzh,wzh_seq63.pdb,wzh_seq0.pdb,0.68373
wzh,wzh_seq63.pdb,wzh_seq57.pdb,0.79876
wzh,wzh_seq63.pdb,wzh_seq76.pdb,0.67915
wzh,wzh_seq63.pdb,wzh_seq10.pdb,0.80924
wzh,wzh_seq63.pdb,wzh_seq69.pdb,0.74209
wzh,wzh_seq63.pdb,wzh_seq42.pdb,0.79755
wzh,wzh_seq63.pdb,wzh_seq19.pdb,0.87688
wzh,wzh_seq63.pdb,wzh_seq4.pdb,0.702
wzh,wzh_seq63.pdb,wzh_seq24.pdb,0.78986
wzh,wzh_seq63.pdb,wzh_seq87.pdb,0.71425
wzh,wzh_seq63.pdb,wzh_seq82.pdb,0.7486
wzh,wzh_seq63.pdb,wzh_seq44.pdb,0.72391
wzh,wzh_seq63.pdb,wzh_seq6.pdb,0.85504
wzh,wzh_seq63.pdb,wzh_seq89.pdb,0.68804
wzh,wzh_seq63.pdb,wzh_seq29.pdb,0.70834
wzh,wzh_seq63.pdb,wzh_seq85.pdb,0.79833
wzh,wzh_seq63.pdb,wzh_seq23.pdb,0.83478
wzh,wzh_seq63.pdb,wzh_seq32.pdb,0.74641
wzh,wzh_seq63.pdb,wzh_seq7.pdb,0.72857
wzh,wzh_seq63.pdb,wzh_seq79.pdb,0.72073
wzh,wzh_seq63.pdb,wzh_seq36.pdb,0.84497
wzh,wzh_seq63.pdb,wzh_seq52.pdb,0.72826
wzh,wzh_seq63.pdb,wzh_seq66.pdb,0.74787
wzh,wzh_seq63.pdb,wzh_seq70.pdb,0.8833
wzh,wzh_seq63.pdb,wzh_seq3.pdb,0.86587
wzh,wzh_seq63.pdb,wzh_seq37.pdb,0.72273
wzh,wzh_seq63.pdb,wzh_seq53.pdb,0.80348
wzh,wzh_seq63.pdb,wzh_seq77.pdb,0.81722
wzh,wzh_seq63.pdb,wzh_seq61.pdb,0.78945
wzh,wzh_seq63.pdb,wzh_seq35.pdb,0.77616
wzh,wzh_seq63.pdb,wzh_seq86.pdb,0.86347
wzh,wzh_seq63.pdb,wzh_seq47.pdb,0.91524
wzh,wzh_seq63.pdb,wzh_seq12.pdb,0.8354
wzh,wzh_seq63.pdb,wzh_seq21.pdb,0.80552
wzh,wzh_seq63.pdb,wzh_seq31.pdb,0.77897
wzh,wzh_seq63.pdb,wzh_seq80.pdb,0.88179
wzh,wzh_seq63.pdb,wzh_seq18.pdb,0.72516
wzh,wzh_seq63.pdb,wzh_seq14.pdb,0.70758
wzh,wzh_seq63.pdb,wzh_seq15.pdb,0.79375
wzh,wzh_seq63.pdb,wzh_seq9.pdb,0.78597
wzh,wzh_seq63.pdb,wzh_seq50.pdb,0.78659
wzh,wzh_seq63.pdb,wzh_seq16.pdb,0.77855
wzh,wzh_seq63.pdb,wzh_seq60.pdb,0.78961
wzh,wzh_seq13.pdb,wzh_seq88.pdb,0.84742
wzh,wzh_seq13.pdb,wzh_seq11.pdb,0.70859
wzh,wzh_seq13.pdb,wzh_seq75.pdb,0.69575
wzh,wzh_seq13.pdb,wzh_seq20.pdb,0.70905
wzh,wzh_seq13.pdb,wzh_seq26.pdb,0.79772
wzh,wzh_seq13.pdb,wzh_seq49.pdb,0.82056
wzh,wzh_seq13.pdb,wzh_seq8.pdb,0.72929
wzh,wzh_seq13.pdb,wzh_seq58.pdb,0.84236
wzh,wzh_seq13.pdb,wzh_seq62.pdb,0.69824
wzh,wzh_seq13.pdb,wzh_seq2.pdb,0.71778
wzh,wzh_seq13.pdb,wzh_seq48.pdb,0.77649
wzh,wzh_seq13.pdb,wzh_seq71.pdb,0.85727
wzh,wzh_seq13.pdb,wzh_seq73.pdb,0.82122
wzh,wzh_seq13.pdb,wzh_seq68.pdb,0.72409
wzh,wzh_seq13.pdb,wzh_seq83.pdb,0.68585
wzh,wzh_seq13.pdb,wzh_seq17.pdb,0.77457
wzh,wzh_seq13.pdb,wzh_seq54.pdb,0.71038
wzh,wzh_seq13.pdb,wzh_seq41.pdb,0.68785
wzh,wzh_seq13.pdb,wzh_seq33.pdb,0.71006
wzh,wzh_seq13.pdb,wzh_seq1.pdb,0.70536
wzh,wzh_seq13.pdb,wzh_seq55.pdb,0.76466
wzh,wzh_seq13.pdb,wzh_seq30.pdb,0.83117
wzh,wzh_seq13.pdb,wzh_seq25.pdb,0.82225
wzh,wzh_seq13.pdb,wzh_seq0.pdb,0.73069
wzh,wzh_seq13.pdb,wzh_seq57.pdb,0.68077
wzh,wzh_seq13.pdb,wzh_seq76.pdb,0.71336
wzh,wzh_seq13.pdb,wzh_seq10.pdb,0.74461
wzh,wzh_seq13.pdb,wzh_seq69.pdb,0.83114
wzh,wzh_seq13.pdb,wzh_seq42.pdb,0.68566
wzh,wzh_seq13.pdb,wzh_seq19.pdb,0.74942
wzh,wzh_seq13.pdb,wzh_seq4.pdb,0.88412
wzh,wzh_seq13.pdb,wzh_seq24.pdb,0.73066
wzh,wzh_seq13.pdb,wzh_seq87.pdb,0.84922
wzh,wzh_seq13.pdb,wzh_seq82.pdb,0.73697
wzh,wzh_seq13.pdb,wzh_seq44.pdb,0.69644
wzh,wzh_seq13.pdb,wzh_seq6.pdb,0.77923
wzh,wzh_seq13.pdb,wzh_seq89.pdb,0.73791
wzh,wzh_seq13.pdb,wzh_seq29.pdb,0.86439
wzh,wzh_seq13.pdb,wzh_seq85.pdb,0.77472
wzh,wzh_seq13.pdb,wzh_seq23.pdb,0.72234
wzh,wzh_seq13.pdb,wzh_seq32.pdb,0.74742
wzh,wzh_seq13.pdb,wzh_seq7.pdb,0.73886
wzh,wzh_seq13.pdb,wzh_seq79.pdb,0.8825
wzh,wzh_seq13.pdb,wzh_seq36.pdb,0.6831
wzh,wzh_seq13.pdb,wzh_seq52.pdb,0.71428
wzh,wzh_seq13.pdb,wzh_seq66.pdb,0.79328
wzh,wzh_seq13.pdb,wzh_seq70.pdb,0.73532
wzh,wzh_seq13.pdb,wzh_seq3.pdb,0.78467
wzh,wzh_seq13.pdb,wzh_seq37.pdb,0.8769
wzh,wzh_seq13.pdb,wzh_seq53.pdb,0.85926
wzh,wzh_seq13.pdb,wzh_seq77.pdb,0.70706
wzh,wzh_seq13.pdb,wzh_seq61.pdb,0.70103
wzh,wzh_seq13.pdb,wzh_seq35.pdb,0.85891
wzh,wzh_seq13.pdb,wzh_seq86.pdb,0.75346
wzh,wzh_seq13.pdb,wzh_seq47.pdb,0.72128
wzh,wzh_seq13.pdb,wzh_seq12.pdb,0.81464
wzh,wzh_seq13.pdb,wzh_seq21.pdb,0.66165
wzh,wzh_seq13.pdb,wzh_seq31.pdb,0.80329
wzh,wzh_seq13.pdb,wzh_seq80.pdb,0.71433
wzh,wzh_seq13.pdb,wzh_seq18.pdb,0.87735
wzh,wzh_seq13.pdb,wzh_seq14.pdb,0.90597
wzh,wzh_seq13.pdb,wzh_seq15.pdb,0.84964
wzh,wzh_seq13.pdb,wzh_seq9.pdb,0.84687
wzh,wzh_seq13.pdb,wzh_seq50.pdb,0.8519
wzh,wzh_seq13.pdb,wzh_seq16.pdb,0.87723
wzh,wzh_seq13.pdb,wzh_seq60.pdb,0.70527
wzh,wzh_seq88.pdb,wzh_seq11.pdb,0.68318
wzh,wzh_seq88.pdb,wzh_seq75.pdb,0.70319
wzh,wzh_seq88.pdb,wzh_seq20.pdb,0.71155
wzh,wzh_seq88.pdb,wzh_seq26.pdb,0.80374
wzh,wzh_seq88.pdb,wzh_seq49.pdb,0.86148
wzh,wzh_seq88.pdb,wzh_seq8.pdb,0.69733
wzh,wzh_seq88.pdb,wzh_seq58.pdb,0.81178
wzh,wzh_seq88.pdb,wzh_seq62.pdb,0.73005
wzh,wzh_seq88.pdb,wzh_seq2.pdb,0.70052
wzh,wzh_seq88.pdb,wzh_seq48.pdb,0.83655
wzh,wzh_seq88.pdb,wzh_seq71.pdb,0.82251
wzh,wzh_seq88.pdb,wzh_seq73.pdb,0.8387
wzh,wzh_seq88.pdb,wzh_seq68.pdb,0.74354
wzh,wzh_seq88.pdb,wzh_seq83.pdb,0.70176
wzh,wzh_seq88.pdb,wzh_seq17.pdb,0.74184
wzh,wzh_seq88.pdb,wzh_seq54.pdb,0.69446
wzh,wzh_seq88.pdb,wzh_seq41.pdb,0.70017
wzh,wzh_seq88.pdb,wzh_seq33.pdb,0.69264
wzh,wzh_seq88.pdb,wzh_seq1.pdb,0.68929
wzh,wzh_seq88.pdb,wzh_seq55.pdb,0.75031
wzh,wzh_seq88.pdb,wzh_seq30.pdb,0.8485
wzh,wzh_seq88.pdb,wzh_seq25.pdb,0.84477
wzh,wzh_seq88.pdb,wzh_seq0.pdb,0.6956
wzh,wzh_seq88.pdb,wzh_seq57.pdb,0.67595
wzh,wzh_seq88.pdb,wzh_seq76.pdb,0.67885
wzh,wzh_seq88.pdb,wzh_seq10.pdb,0.73481
wzh,wzh_seq88.pdb,wzh_seq69.pdb,0.81877
wzh,wzh_seq88.pdb,wzh_seq42.pdb,0.67078
wzh,wzh_seq88.pdb,wzh_seq19.pdb,0.74906
wzh,wzh_seq88.pdb,wzh_seq4.pdb,0.80353
wzh,wzh_seq88.pdb,wzh_seq24.pdb,0.74925
wzh,wzh_seq88.pdb,wzh_seq87.pdb,0.77844
wzh,wzh_seq88.pdb,wzh_seq82.pdb,0.74033
wzh,wzh_seq88.pdb,wzh_seq44.pdb,0.65835
wzh,wzh_seq88.pdb,wzh_seq6.pdb,0.75858
wzh,wzh_seq88.pdb,wzh_seq89.pdb,0.73107
wzh,wzh_seq88.pdb,wzh_seq29.pdb,0.86982
wzh,wzh_seq88.pdb,wzh_seq85.pdb,0.77829
wzh,wzh_seq88.pdb,wzh_seq23.pdb,0.70761
wzh,wzh_seq88.pdb,wzh_seq32.pdb,0.74463
wzh,wzh_seq88.pdb,wzh_seq7.pdb,0.69408
wzh,wzh_seq88.pdb,wzh_seq79.pdb,0.82944
wzh,wzh_seq88.pdb,wzh_seq36.pdb,0.69164
wzh,wzh_seq88.pdb,wzh_seq52.pdb,0.69103
wzh,wzh_seq88.pdb,wzh_seq66.pdb,0.77192
wzh,wzh_seq88.pdb,wzh_seq70.pdb,0.74765
wzh,wzh_seq88.pdb,wzh_seq3.pdb,0.77979
wzh,wzh_seq88.pdb,wzh_seq37.pdb,0.80643
wzh,wzh_seq88.pdb,wzh_seq53.pdb,0.84653
wzh,wzh_seq88.pdb,wzh_seq77.pdb,0.71048
wzh,wzh_seq88.pdb,wzh_seq61.pdb,0.69465
wzh,wzh_seq88.pdb,wzh_seq35.pdb,0.89325
wzh,wzh_seq88.pdb,wzh_seq86.pdb,0.73464
wzh,wzh_seq88.pdb,wzh_seq47.pdb,0.75038
wzh,wzh_seq88.pdb,wzh_seq12.pdb,0.81236
wzh,wzh_seq88.pdb,wzh_seq21.pdb,0.67678
wzh,wzh_seq88.pdb,wzh_seq31.pdb,0.73682
wzh,wzh_seq88.pdb,wzh_seq80.pdb,0.69924
wzh,wzh_seq88.pdb,wzh_seq18.pdb,0.81533
wzh,wzh_seq88.pdb,wzh_seq14.pdb,0.83072
wzh,wzh_seq88.pdb,wzh_seq15.pdb,0.85066
wzh,wzh_seq88.pdb,wzh_seq9.pdb,0.86496
wzh,wzh_seq88.pdb,wzh_seq50.pdb,0.87664
wzh,wzh_seq88.pdb,wzh_seq16.pdb,0.86774
wzh,wzh_seq88.pdb,wzh_seq60.pdb,0.70013
wzh,wzh_seq11.pdb,wzh_seq75.pdb,0.8596
wzh,wzh_seq11.pdb,wzh_seq20.pdb,0.88022
wzh,wzh_seq11.pdb,wzh_seq26.pdb,0.78932
wzh,wzh_seq11.pdb,wzh_seq49.pdb,0.72465
wzh,wzh_seq11.pdb,wzh_seq8.pdb,0.737
wzh,wzh_seq11.pdb,wzh_seq58.pdb,0.66252
wzh,wzh_seq11.pdb,wzh_seq62.pdb,0.71164
wzh,wzh_seq11.pdb,wzh_seq2.pdb,0.89774
wzh,wzh_seq11.pdb,wzh_seq48.pdb,0.66322
wzh,wzh_seq11.pdb,wzh_seq71.pdb,0.72422
wzh,wzh_seq11.pdb,wzh_seq73.pdb,0.74073
wzh,wzh_seq11.pdb,wzh_seq68.pdb,0.83084
wzh,wzh_seq11.pdb,wzh_seq83.pdb,0.84409
wzh,wzh_seq11.pdb,wzh_seq17.pdb,0.7818
wzh,wzh_seq11.pdb,wzh_seq54.pdb,0.84268
wzh,wzh_seq11.pdb,wzh_seq41.pdb,0.73442
wzh,wzh_seq11.pdb,wzh_seq33.pdb,0.75214
wzh,wzh_seq11.pdb,wzh_seq1.pdb,0.87299
wzh,wzh_seq11.pdb,wzh_seq55.pdb,0.6854
wzh,wzh_seq11.pdb,wzh_seq30.pdb,0.69431
wzh,wzh_seq11.pdb,wzh_seq25.pdb,0.70921
wzh,wzh_seq11.pdb,wzh_seq0.pdb,0.64148
wzh,wzh_seq11.pdb,wzh_seq57.pdb,0.85049
wzh,wzh_seq11.pdb,wzh_seq76.pdb,0.65977
wzh,wzh_seq11.pdb,wzh_seq10.pdb,0.81955
wzh,wzh_seq11.pdb,wzh_seq69.pdb,0.68592
wzh,wzh_seq11.pdb,wzh_seq42.pdb,0.89514
wzh,wzh_seq11.pdb,wzh_seq19.pdb,0.82547
wzh,wzh_seq11.pdb,wzh_seq4.pdb,0.69303
wzh,wzh_seq11.pdb,wzh_seq24.pdb,0.7384
wzh,wzh_seq11.pdb,wzh_seq87.pdb,0.71309
wzh,wzh_seq11.pdb,wzh_seq82.pdb,0.71591
wzh,wzh_seq11.pdb,wzh_seq44.pdb,0.70403
wzh,wzh_seq11.pdb,wzh_seq6.pdb,0.76764
wzh,wzh_seq11.pdb,wzh_seq89.pdb,0.62227
wzh,wzh_seq11.pdb,wzh_seq29.pdb,0.67528
wzh,wzh_seq11.pdb,wzh_seq85.pdb,0.73947
wzh,wzh_seq11.pdb,wzh_seq23.pdb,0.83128
wzh,wzh_seq11.pdb,wzh_seq32.pdb,0.681
wzh,wzh_seq11.pdb,wzh_seq7.pdb,0.75373
wzh,wzh_seq11.pdb,wzh_seq79.pdb,0.67875
wzh,wzh_seq11.pdb,wzh_seq36.pdb,0.835
wzh,wzh_seq11.pdb,wzh_seq52.pdb,0.70934
wzh,wzh_seq11.pdb,wzh_seq66.pdb,0.74946
wzh,wzh_seq11.pdb,wzh_seq70.pdb,0.81475
wzh,wzh_seq11.pdb,wzh_seq3.pdb,0.80919
wzh,wzh_seq11.pdb,wzh_seq37.pdb,0.68295
wzh,wzh_seq11.pdb,wzh_seq53.pdb,0.76867
wzh,wzh_seq11.pdb,wzh_seq77.pdb,0.83912
wzh,wzh_seq11.pdb,wzh_seq61.pdb,0.86738
wzh,wzh_seq11.pdb,wzh_seq35.pdb,0.72134
wzh,wzh_seq11.pdb,wzh_seq86.pdb,0.80084
wzh,wzh_seq11.pdb,wzh_seq47.pdb,0.82008
wzh,wzh_seq11.pdb,wzh_seq12.pdb,0.79259
wzh,wzh_seq11.pdb,wzh_seq21.pdb,0.87422
wzh,wzh_seq11.pdb,wzh_seq31.pdb,0.77793
wzh,wzh_seq11.pdb,wzh_seq80.pdb,0.88887
wzh,wzh_seq11.pdb,wzh_seq18.pdb,0.69691
wzh,wzh_seq11.pdb,wzh_seq14.pdb,0.67056
wzh,wzh_seq11.pdb,wzh_seq15.pdb,0.73742
wzh,wzh_seq11.pdb,wzh_seq9.pdb,0.719
wzh,wzh_seq11.pdb,wzh_seq50.pdb,0.72147
wzh,wzh_seq11.pdb,wzh_seq16.pdb,0.71068
wzh,wzh_seq11.pdb,wzh_seq60.pdb,0.84633
wzh,wzh_seq75.pdb,wzh_seq20.pdb,0.85368
wzh,wzh_seq75.pdb,wzh_seq26.pdb,0.77055
wzh,wzh_seq75.pdb,wzh_seq49.pdb,0.7059
wzh,wzh_seq75.pdb,wzh_seq8.pdb,0.73952
wzh,wzh_seq75.pdb,wzh_seq58.pdb,0.65891
wzh,wzh_seq75.pdb,wzh_seq62.pdb,0.71997
wzh,wzh_seq75.pdb,wzh_seq2.pdb,0.78883
wzh,wzh_seq75.pdb,wzh_seq48.pdb,0.63537
wzh,wzh_seq75.pdb,wzh_seq71.pdb,0.67269
wzh,wzh_seq75.pdb,wzh_seq73.pdb,0.73571
wzh,wzh_seq75.pdb,wzh_seq68.pdb,0.79092
wzh,wzh_seq75.pdb,wzh_seq83.pdb,0.92708
wzh,wzh_seq75.pdb,wzh_seq17.pdb,0.77303
wzh,wzh_seq75.pdb,wzh_seq54.pdb,0.85228
wzh,wzh_seq75.pdb,wzh_seq41.pdb,0.76345
wzh,wzh_seq75.pdb,wzh_seq33.pdb,0.73539
wzh,wzh_seq75.pdb,wzh_seq1.pdb,0.77527
wzh,wzh_seq75.pdb,wzh_seq55.pdb,0.64216
wzh,wzh_seq75.pdb,wzh_seq30.pdb,0.67502
wzh,wzh_seq75.pdb,wzh_seq25.pdb,0.68258
wzh,wzh_seq75.pdb,wzh_seq0.pdb,0.64355
wzh,wzh_seq75.pdb,wzh_seq57.pdb,0.83429
wzh,wzh_seq75.pdb,wzh_seq76.pdb,0.68159
wzh,wzh_seq75.pdb,wzh_seq10.pdb,0.88015
wzh,wzh_seq75.pdb,wzh_seq69.pdb,0.6968
wzh,wzh_seq75.pdb,wzh_seq42.pdb,0.8689
wzh,wzh_seq75.pdb,wzh_seq19.pdb,0.82039
wzh,wzh_seq75.pdb,wzh_seq4.pdb,0.68138
wzh,wzh_seq75.pdb,wzh_seq24.pdb,0.75728
wzh,wzh_seq75.pdb,wzh_seq87.pdb,0.69614
wzh,wzh_seq75.pdb,wzh_seq82.pdb,0.69523
wzh,wzh_seq75.pdb,wzh_seq44.pdb,0.68961
wzh,wzh_seq75.pdb,wzh_seq6.pdb,0.73055
wzh,wzh_seq75.pdb,wzh_seq89.pdb,0.63245
wzh,wzh_seq75.pdb,wzh_seq29.pdb,0.66526
wzh,wzh_seq75.pdb,wzh_seq85.pdb,0.69562
wzh,wzh_seq75.pdb,wzh_seq23.pdb,0.7838
wzh,wzh_seq75.pdb,wzh_seq32.pdb,0.65528
wzh,wzh_seq75.pdb,wzh_seq7.pdb,0.81152
wzh,wzh_seq75.pdb,wzh_seq79.pdb,0.68769
wzh,wzh_seq75.pdb,wzh_seq36.pdb,0.79914
wzh,wzh_seq75.pdb,wzh_seq52.pdb,0.69917
wzh,wzh_seq75.pdb,wzh_seq66.pdb,0.70204
wzh,wzh_seq75.pdb,wzh_seq70.pdb,0.77038
wzh,wzh_seq75.pdb,wzh_seq3.pdb,0.74428
wzh,wzh_seq75.pdb,wzh_seq37.pdb,0.65907
wzh,wzh_seq75.pdb,wzh_seq53.pdb,0.75289
wzh,wzh_seq75.pdb,wzh_seq77.pdb,0.82512
wzh,wzh_seq75.pdb,wzh_seq61.pdb,0.96311
wzh,wzh_seq75.pdb,wzh_seq35.pdb,0.67921
wzh,wzh_seq75.pdb,wzh_seq86.pdb,0.74557
wzh,wzh_seq75.pdb,wzh_seq47.pdb,0.7909
wzh,wzh_seq75.pdb,wzh_seq12.pdb,0.72815
wzh,wzh_seq75.pdb,wzh_seq21.pdb,0.90345
wzh,wzh_seq75.pdb,wzh_seq31.pdb,0.75458
wzh,wzh_seq75.pdb,wzh_seq80.pdb,0.78168
wzh,wzh_seq75.pdb,wzh_seq18.pdb,0.6834
wzh,wzh_seq75.pdb,wzh_seq14.pdb,0.66581
wzh,wzh_seq75.pdb,wzh_seq15.pdb,0.67831
wzh,wzh_seq75.pdb,wzh_seq9.pdb,0.7252
wzh,wzh_seq75.pdb,wzh_seq50.pdb,0.69503
wzh,wzh_seq75.pdb,wzh_seq16.pdb,0.67051
wzh,wzh_seq75.pdb,wzh_seq60.pdb,0.92677
wzh,wzh_seq20.pdb,wzh_seq26.pdb,0.81617
wzh,wzh_seq20.pdb,wzh_seq49.pdb,0.75051
wzh,wzh_seq20.pdb,wzh_seq8.pdb,0.75004
wzh,wzh_seq20.pdb,wzh_seq58.pdb,0.66255
wzh,wzh_seq20.pdb,wzh_seq62.pdb,0.74668
wzh,wzh_seq20.pdb,wzh_seq2.pdb,0.85089
wzh,wzh_seq20.pdb,wzh_seq48.pdb,0.67088
