gene,seq1,seq2,tm_score,sequence_identity
wzg,wzg_seq13.pdb,wzg_seq20.pdb,0.50163,0.9583333333333334
wzg,wzg_seq13.pdb,wzg_seq41.pdb,0.52904,0.9854469854469855
wzg,wzg_seq13.pdb,wzg_seq23.pdb,0.38196,0.9354166666666667
wzg,wzg_seq13.pdb,wzg_seq11.pdb,0.45197,0.9604166666666667
wzg,wzg_seq13.pdb,wzg_seq5.pdb,0.36861,0.95
wzg,wzg_seq13.pdb,wzg_seq56.pdb,0.40826,0.9708939708939709
wzg,wzg_seq58.pdb,wzg_seq10.pdb,0.36648,0.9916839916839917
wzg,wzg_seq58.pdb,wzg_seq51.pdb,0.45305,0.9896049896049897
wzg,wzg_seq58.pdb,wzg_seq17.pdb,0.39012,0.9334719334719335
wzg,wzg_seq58.pdb,wzg_seq33.pdb,0.46523,0.975051975051975
wzg,wzg_seq58.pdb,wzg_seq30.pdb,0.4086,0.9459459459459459
wzg,wzg_seq58.pdb,wzg_seq8.pdb,0.43751,0.9833679833679834
wzg,wzg_seq58.pdb,wzg_seq44.pdb,0.33378,0.6757322175732218
wzg,wzg_seq58.pdb,wzg_seq37.pdb,0.32951,0.9667359667359667
wzg,wzg_seq58.pdb,wzg_seq4.pdb,0.36276,0.9812889812889813
wzg,wzg_seq58.pdb,wzg_seq46.pdb,0.30964,0.9854469854469855
wzg,wzg_seq58.pdb,wzg_seq55.pdb,0.3561,0.9625779625779626
wzg,wzg_seq58.pdb,wzg_seq57.pdb,0.27586,0.6757322175732218
wzg,wzg_seq58.pdb,wzg_seq28.pdb,0.50997,0.9625
wzg,wzg_seq58.pdb,wzg_seq35.pdb,0.35482,0.9854469854469855
wzg,wzg_seq58.pdb,wzg_seq63.pdb,0.37037,0.9833679833679834
wzg,wzg_seq58.pdb,wzg_seq3.pdb,0.35677,0.9604989604989606
wzg,wzg_seq58.pdb,wzg_seq29.pdb,0.41652,0.9708333333333333
wzg,wzg_seq58.pdb,wzg_seq31.pdb,0.37954,0.9521829521829522
wzg,wzg_seq58.pdb,wzg_seq61.pdb,0.50748,0.9771309771309772
wzg,wzg_seq58.pdb,wzg_seq20.pdb,0.54152,0.9792099792099792
wzg,wzg_seq58.pdb,wzg_seq41.pdb,0.52631,0.9708333333333333
wzg,wzg_seq58.pdb,wzg_seq23.pdb,0.39293,0.9604989604989606
wzg,wzg_seq58.pdb,wzg_seq11.pdb,0.62994,0.9833679833679834
wzg,wzg_seq58.pdb,wzg_seq5.pdb,0.39452,0.9771309771309772
wzg,wzg_seq58.pdb,wzg_seq56.pdb,0.39438,0.9645833333333333
wzg,wzg_seq10.pdb,wzg_seq51.pdb,0.47785,0.9854469854469855
wzg,wzg_seq10.pdb,wzg_seq17.pdb,0.49236,0.9355509355509356
wzg,wzg_seq10.pdb,wzg_seq33.pdb,0.38034,0.975051975051975
wzg,wzg_seq10.pdb,wzg_seq30.pdb,0.43378,0.9417879417879418
wzg,wzg_seq10.pdb,wzg_seq8.pdb,0.43845,0.9833679833679834
wzg,wzg_seq10.pdb,wzg_seq44.pdb,0.34975,0.6722338204592901
wzg,wzg_seq10.pdb,wzg_seq37.pdb,0.41234,0.9625779625779626
wzg,wzg_seq10.pdb,wzg_seq4.pdb,0.47325,0.9771309771309772
wzg,wzg_seq10.pdb,wzg_seq46.pdb,0.3989,0.9771309771309772
wzg,wzg_seq10.pdb,wzg_seq55.pdb,0.40695,0.9584199584199584
wzg,wzg_seq10.pdb,wzg_seq57.pdb,0.30245,0.6722338204592901
wzg,wzg_seq10.pdb,wzg_seq28.pdb,0.42496,0.9584199584199584
wzg,wzg_seq10.pdb,wzg_seq35.pdb,0.39825,0.9812889812889813
wzg,wzg_seq10.pdb,wzg_seq63.pdb,0.36908,0.9792099792099792
wzg,wzg_seq10.pdb,wzg_seq3.pdb,0.41633,0.9604989604989606
wzg,wzg_seq10.pdb,wzg_seq29.pdb,0.45662,0.9646569646569647
wzg,wzg_seq10.pdb,wzg_seq31.pdb,0.3749,0.9480249480249481
wzg,wzg_seq10.pdb,wzg_seq61.pdb,0.34451,0.9771309771309772
wzg,wzg_seq10.pdb,wzg_seq20.pdb,0.38071,0.975051975051975
wzg,wzg_seq10.pdb,wzg_seq41.pdb,0.38671,0.9688149688149689
wzg,wzg_seq10.pdb,wzg_seq23.pdb,0.31841,0.9563409563409564
wzg,wzg_seq10.pdb,wzg_seq11.pdb,0.38523,0.9833679833679834
wzg,wzg_seq10.pdb,wzg_seq5.pdb,0.52526,0.9771309771309772
wzg,wzg_seq10.pdb,wzg_seq56.pdb,0.36573,0.9584199584199584
wzg,wzg_seq51.pdb,wzg_seq17.pdb,0.42012,0.9313929313929314
wzg,wzg_seq51.pdb,wzg_seq33.pdb,0.4913,0.9812889812889813
wzg,wzg_seq51.pdb,wzg_seq30.pdb,0.61382,0.9521829521829522
wzg,wzg_seq51.pdb,wzg_seq8.pdb,0.47866,0.9854469854469855
wzg,wzg_seq51.pdb,wzg_seq44.pdb,0.33233,0.6820083682008368
wzg,wzg_seq51.pdb,wzg_seq37.pdb,0.48388,0.972972972972973
wzg,wzg_seq51.pdb,wzg_seq4.pdb,0.4828,0.9875259875259875
wzg,wzg_seq51.pdb,wzg_seq46.pdb,0.47436,0.9833679833679834
wzg,wzg_seq51.pdb,wzg_seq55.pdb,0.40293,0.9688149688149689
wzg,wzg_seq51.pdb,wzg_seq57.pdb,0.27761,0.6820083682008368
wzg,wzg_seq51.pdb,wzg_seq28.pdb,0.59998,0.9645833333333333
wzg,wzg_seq51.pdb,wzg_seq35.pdb,0.43859,0.9875259875259875
wzg,wzg_seq51.pdb,wzg_seq63.pdb,0.40489,0.9854469854469855
wzg,wzg_seq51.pdb,wzg_seq3.pdb,0.40586,0.9667359667359667
wzg,wzg_seq51.pdb,wzg_seq29.pdb,0.45967,0.9729166666666667
wzg,wzg_seq51.pdb,wzg_seq31.pdb,0.46375,0.9584199584199584
wzg,wzg_seq51.pdb,wzg_seq61.pdb,0.44618,0.9833679833679834
wzg,wzg_seq51.pdb,wzg_seq20.pdb,0.44781,0.9812889812889813
wzg,wzg_seq51.pdb,wzg_seq41.pdb,0.51996,0.9729166666666667
wzg,wzg_seq51.pdb,wzg_seq23.pdb,0.40713,0.9667359667359667
wzg,wzg_seq51.pdb,wzg_seq11.pdb,0.43645,0.9854469854469855
wzg,wzg_seq51.pdb,wzg_seq5.pdb,0.49003,0.9792099792099792
wzg,wzg_seq51.pdb,wzg_seq56.pdb,0.51909,0.9666666666666667
wzg,wzg_seq17.pdb,wzg_seq33.pdb,0.42747,0.9459459459459459
wzg,wzg_seq17.pdb,wzg_seq30.pdb,0.39953,0.896049896049896
wzg,wzg_seq17.pdb,wzg_seq8.pdb,0.38916,0.9293139293139293
wzg,wzg_seq17.pdb,wzg_seq44.pdb,0.26601,0.6673640167364017
wzg,wzg_seq17.pdb,wzg_seq37.pdb,0.50772,0.9168399168399168
wzg,wzg_seq17.pdb,wzg_seq4.pdb,0.51614,0.9230769230769231
wzg,wzg_seq17.pdb,wzg_seq46.pdb,0.42646,0.9230769230769231
wzg,wzg_seq17.pdb,wzg_seq55.pdb,0.44326,0.9126819126819127
wzg,wzg_seq17.pdb,wzg_seq57.pdb,0.31825,0.6673640167364017
wzg,wzg_seq17.pdb,wzg_seq28.pdb,0.3983,0.9293139293139293
wzg,wzg_seq17.pdb,wzg_seq35.pdb,0.41644,0.9313929313929314
wzg,wzg_seq17.pdb,wzg_seq63.pdb,0.45977,0.9293139293139293
wzg,wzg_seq17.pdb,wzg_seq3.pdb,0.40757,0.9147609147609148
wzg,wzg_seq17.pdb,wzg_seq29.pdb,0.40044,0.9355509355509356
wzg,wzg_seq17.pdb,wzg_seq31.pdb,0.36709,0.9022869022869023
wzg,wzg_seq17.pdb,wzg_seq61.pdb,0.34309,0.9313929313929314
wzg,wzg_seq17.pdb,wzg_seq20.pdb,0.36509,0.9251559251559252
wzg,wzg_seq17.pdb,wzg_seq41.pdb,0.39472,0.9397089397089398
wzg,wzg_seq17.pdb,wzg_seq23.pdb,0.36088,0.9106029106029107
wzg,wzg_seq17.pdb,wzg_seq11.pdb,0.4072,0.9293139293139293
wzg,wzg_seq17.pdb,wzg_seq5.pdb,0.48696,0.9334719334719335
wzg,wzg_seq17.pdb,wzg_seq56.pdb,0.4322,0.9251559251559252
wzg,wzg_seq33.pdb,wzg_seq30.pdb,0.4607,0.9397089397089398
wzg,wzg_seq33.pdb,wzg_seq8.pdb,0.52915,0.975051975051975
wzg,wzg_seq33.pdb,wzg_seq44.pdb,0.32521,0.6784968684759917
wzg,wzg_seq33.pdb,wzg_seq37.pdb,0.38257,0.9604989604989606
wzg,wzg_seq33.pdb,wzg_seq4.pdb,0.39979,0.972972972972973
wzg,wzg_seq33.pdb,wzg_seq46.pdb,0.38635,0.9688149688149689
wzg,wzg_seq33.pdb,wzg_seq55.pdb,0.48835,0.9563409563409564
wzg,wzg_seq33.pdb,wzg_seq57.pdb,0.28814,0.6784968684759917
wzg,wzg_seq33.pdb,wzg_seq28.pdb,0.57221,0.9604166666666667
wzg,wzg_seq33.pdb,wzg_seq35.pdb,0.42004,0.9771309771309772
wzg,wzg_seq33.pdb,wzg_seq63.pdb,0.36091,0.975051975051975
wzg,wzg_seq33.pdb,wzg_seq3.pdb,0.33662,0.9584199584199584
wzg,wzg_seq33.pdb,wzg_seq29.pdb,0.5354,0.9666666666666667
wzg,wzg_seq33.pdb,wzg_seq31.pdb,0.44635,0.9459459459459459
wzg,wzg_seq33.pdb,wzg_seq61.pdb,0.44755,0.9812889812889813
wzg,wzg_seq33.pdb,wzg_seq20.pdb,0.49291,0.9708939708939709
wzg,wzg_seq33.pdb,wzg_seq41.pdb,0.56098,0.9708333333333333
wzg,wzg_seq33.pdb,wzg_seq23.pdb,0.40651,0.9542619542619543
wzg,wzg_seq33.pdb,wzg_seq11.pdb,0.45796,0.975051975051975
wzg,wzg_seq33.pdb,wzg_seq5.pdb,0.40305,0.972972972972973
wzg,wzg_seq33.pdb,wzg_seq56.pdb,0.43924,0.95625
wzg,wzg_seq30.pdb,wzg_seq8.pdb,0.49739,0.9417879417879418
wzg,wzg_seq30.pdb,wzg_seq44.pdb,0.29127,0.6799163179916318
wzg,wzg_seq30.pdb,wzg_seq37.pdb,0.41271,0.9708939708939709
wzg,wzg_seq30.pdb,wzg_seq4.pdb,0.47789,0.9438669438669439
wzg,wzg_seq30.pdb,wzg_seq46.pdb,0.42403,0.9417879417879418
wzg,wzg_seq30.pdb,wzg_seq55.pdb,0.40081,0.9667359667359667
wzg,wzg_seq30.pdb,wzg_seq57.pdb,0.2707,0.6799163179916318
wzg,wzg_seq30.pdb,wzg_seq28.pdb,0.62974,0.9208333333333333
wzg,wzg_seq30.pdb,wzg_seq35.pdb,0.38676,0.9501039501039501
wzg,wzg_seq30.pdb,wzg_seq63.pdb,0.37389,0.9459459459459459
wzg,wzg_seq30.pdb,wzg_seq3.pdb,0.38459,0.9667359667359667
wzg,wzg_seq30.pdb,wzg_seq29.pdb,0.51184,0.9291666666666667
wzg,wzg_seq30.pdb,wzg_seq31.pdb,0.4869,0.9563409563409564
wzg,wzg_seq30.pdb,wzg_seq61.pdb,0.39981,0.9417879417879418
wzg,wzg_seq30.pdb,wzg_seq20.pdb,0.40669,0.9376299376299376
wzg,wzg_seq30.pdb,wzg_seq41.pdb,0.55784,0.9291666666666667
wzg,wzg_seq30.pdb,wzg_seq23.pdb,0.40128,0.9646569646569647
wzg,wzg_seq30.pdb,wzg_seq11.pdb,0.49919,0.9417879417879418
wzg,wzg_seq30.pdb,wzg_seq5.pdb,0.4782,0.9417879417879418
wzg,wzg_seq30.pdb,wzg_seq56.pdb,0.47144,0.9270833333333334
wzg,wzg_seq8.pdb,wzg_seq44.pdb,0.32561,0.6743215031315241
wzg,wzg_seq8.pdb,wzg_seq37.pdb,0.36092,0.9625779625779626
wzg,wzg_seq8.pdb,wzg_seq4.pdb,0.42986,0.9771309771309772
wzg,wzg_seq8.pdb,wzg_seq46.pdb,0.37134,0.9771309771309772
wzg,wzg_seq8.pdb,wzg_seq55.pdb,0.36497,0.9584199584199584
wzg,wzg_seq8.pdb,wzg_seq57.pdb,0.30361,0.6743215031315241
wzg,wzg_seq8.pdb,wzg_seq28.pdb,0.63933,0.9604166666666667
wzg,wzg_seq8.pdb,wzg_seq35.pdb,0.31203,0.9771309771309772
wzg,wzg_seq8.pdb,wzg_seq63.pdb,0.35059,0.9812889812889813
wzg,wzg_seq8.pdb,wzg_seq3.pdb,0.41115,0.9604989604989606
wzg,wzg_seq8.pdb,wzg_seq29.pdb,0.60706,0.9708333333333333
wzg,wzg_seq8.pdb,wzg_seq31.pdb,0.37621,0.9480249480249481
wzg,wzg_seq8.pdb,wzg_seq61.pdb,0.41662,0.9812889812889813
wzg,wzg_seq8.pdb,wzg_seq20.pdb,0.48098,0.9792099792099792
wzg,wzg_seq8.pdb,wzg_seq41.pdb,0.63903,0.9708333333333333
wzg,wzg_seq8.pdb,wzg_seq23.pdb,0.36692,0.9563409563409564
wzg,wzg_seq8.pdb,wzg_seq11.pdb,0.44915,1.0
wzg,wzg_seq8.pdb,wzg_seq5.pdb,0.44193,0.972972972972973
wzg,wzg_seq8.pdb,wzg_seq56.pdb,0.37188,0.9604166666666667
wzg,wzg_seq44.pdb,wzg_seq37.pdb,0.30442,0.6882845188284519
wzg,wzg_seq44.pdb,wzg_seq4.pdb,0.30029,0.6799163179916318
wzg,wzg_seq44.pdb,wzg_seq46.pdb,0.35987,0.6736401673640168
wzg,wzg_seq44.pdb,wzg_seq55.pdb,0.34204,0.6882845188284519
wzg,wzg_seq44.pdb,wzg_seq57.pdb,0.35035,0.9979296066252588
wzg,wzg_seq44.pdb,wzg_seq28.pdb,0.33712,0.6764091858037579
wzg,wzg_seq44.pdb,wzg_seq35.pdb,0.32624,0.6820083682008368
wzg,wzg_seq44.pdb,wzg_seq63.pdb,0.29932,0.6799163179916318
wzg,wzg_seq44.pdb,wzg_seq3.pdb,0.37176,0.6847599164926931
wzg,wzg_seq44.pdb,wzg_seq29.pdb,0.34417,0.6820083682008368
wzg,wzg_seq44.pdb,wzg_seq31.pdb,0.33413,0.6903765690376569
wzg,wzg_seq44.pdb,wzg_seq61.pdb,0.31269,0.6743215031315241
wzg,wzg_seq44.pdb,wzg_seq20.pdb,0.3183,0.6855345911949685
wzg,wzg_seq44.pdb,wzg_seq41.pdb,0.33549,0.6784968684759917
wzg,wzg_seq44.pdb,wzg_seq23.pdb,0.33035,0.6841004184100419
wzg,wzg_seq44.pdb,wzg_seq11.pdb,0.33095,0.6743215031315241
wzg,wzg_seq44.pdb,wzg_seq5.pdb,0.32569,0.6764091858037579
wzg,wzg_seq44.pdb,wzg_seq56.pdb,0.29788,0.6820083682008368
wzg,wzg_seq37.pdb,wzg_seq4.pdb,0.47176,0.9646569646569647
wzg,wzg_seq37.pdb,wzg_seq46.pdb,0.49743,0.9667359667359667
wzg,wzg_seq37.pdb,wzg_seq55.pdb,0.4241,0.9916839916839917
wzg,wzg_seq37.pdb,wzg_seq57.pdb,0.27203,0.6882845188284519
wzg,wzg_seq37.pdb,wzg_seq28.pdb,0.37452,0.9416666666666667
wzg,wzg_seq37.pdb,wzg_seq35.pdb,0.59421,0.975051975051975
wzg,wzg_seq37.pdb,wzg_seq63.pdb,0.46093,0.9625779625779626
wzg,wzg_seq37.pdb,wzg_seq3.pdb,0.39648,0.9896049896049897
wzg,wzg_seq37.pdb,wzg_seq29.pdb,0.4119,0.9541666666666667
wzg,wzg_seq37.pdb,wzg_seq31.pdb,0.42944,0.9771309771309772
wzg,wzg_seq37.pdb,wzg_seq61.pdb,0.3734,0.9667359667359667
wzg,wzg_seq37.pdb,wzg_seq20.pdb,0.35313,0.9625779625779626
wzg,wzg_seq37.pdb,wzg_seq41.pdb,0.37181,0.9541666666666667
wzg,wzg_seq37.pdb,wzg_seq23.pdb,0.35413,0.9896049896049897
wzg,wzg_seq37.pdb,wzg_seq11.pdb,0.43172,0.9625779625779626
wzg,wzg_seq37.pdb,wzg_seq5.pdb,0.57959,0.9625779625779626
wzg,wzg_seq37.pdb,wzg_seq56.pdb,0.4763,0.94375
wzg,wzg_seq4.pdb,wzg_seq46.pdb,0.42115,0.975051975051975
wzg,wzg_seq4.pdb,wzg_seq55.pdb,0.56683,0.9604989604989606
wzg,wzg_seq4.pdb,wzg_seq57.pdb,0.26516,0.6799163179916318
wzg,wzg_seq4.pdb,wzg_seq28.pdb,0.45896,0.9666666666666667
wzg,wzg_seq4.pdb,wzg_seq35.pdb,0.38971,0.9792099792099792
wzg,wzg_seq4.pdb,wzg_seq63.pdb,0.43301,0.9771309771309772
wzg,wzg_seq4.pdb,wzg_seq3.pdb,0.44981,0.9584199584199584
wzg,wzg_seq4.pdb,wzg_seq29.pdb,0.42984,0.9666666666666667
wzg,wzg_seq4.pdb,wzg_seq31.pdb,0.41764,0.9542619542619543
wzg,wzg_seq4.pdb,wzg_seq61.pdb,0.37103,0.975051975051975
wzg,wzg_seq4.pdb,wzg_seq20.pdb,0.45066,0.972972972972973
wzg,wzg_seq4.pdb,wzg_seq41.pdb,0.40355,0.9666666666666667
wzg,wzg_seq4.pdb,wzg_seq23.pdb,0.4208,0.9584199584199584
wzg,wzg_seq4.pdb,wzg_seq11.pdb,0.45568,0.9771309771309772
wzg,wzg_seq4.pdb,wzg_seq5.pdb,0.5184,0.9708939708939709
wzg,wzg_seq4.pdb,wzg_seq56.pdb,0.50467,0.96875
wzg,wzg_seq46.pdb,wzg_seq55.pdb,0.40626,0.9625779625779626
wzg,wzg_seq46.pdb,wzg_seq57.pdb,0.3358,0.6736401673640168
wzg,wzg_seq46.pdb,wzg_seq28.pdb,0.37585,0.95625
wzg,wzg_seq46.pdb,wzg_seq35.pdb,0.43573,0.9812889812889813
wzg,wzg_seq46.pdb,wzg_seq63.pdb,0.38608,0.9771309771309772
wzg,wzg_seq46.pdb,wzg_seq3.pdb,0.32141,0.9604989604989606
wzg,wzg_seq46.pdb,wzg_seq29.pdb,0.37376,0.96875
wzg,wzg_seq46.pdb,wzg_seq31.pdb,0.35047,0.9480249480249481
wzg,wzg_seq46.pdb,wzg_seq61.pdb,0.34378,0.975051975051975
wzg,wzg_seq46.pdb,wzg_seq20.pdb,0.32786,0.9771309771309772
wzg,wzg_seq46.pdb,wzg_seq41.pdb,0.34625,0.96875
wzg,wzg_seq46.pdb,wzg_seq23.pdb,0.35466,0.9604989604989606
wzg,wzg_seq46.pdb,wzg_seq11.pdb,0.36537,0.9771309771309772
wzg,wzg_seq46.pdb,wzg_seq5.pdb,0.52778,0.9688149688149689
wzg,wzg_seq46.pdb,wzg_seq56.pdb,0.44034,0.9583333333333334
wzg,wzg_seq55.pdb,wzg_seq57.pdb,0.27598,0.6882845188284519
wzg,wzg_seq55.pdb,wzg_seq28.pdb,0.42068,0.9416666666666667
wzg,wzg_seq55.pdb,wzg_seq35.pdb,0.458,0.975051975051975
wzg,wzg_seq55.pdb,wzg_seq63.pdb,0.45164,0.9604989604989606
wzg,wzg_seq55.pdb,wzg_seq3.pdb,0.34432,0.9854469854469855
wzg,wzg_seq55.pdb,wzg_seq29.pdb,0.40247,0.95
wzg,wzg_seq55.pdb,wzg_seq31.pdb,0.4896,0.9771309771309772
wzg,wzg_seq55.pdb,wzg_seq61.pdb,0.3442,0.9625779625779626
wzg,wzg_seq55.pdb,wzg_seq20.pdb,0.42195,0.9625779625779626
wzg,wzg_seq55.pdb,wzg_seq41.pdb,0.44477,0.95
wzg,wzg_seq55.pdb,wzg_seq23.pdb,0.41216,0.9896049896049897
wzg,wzg_seq55.pdb,wzg_seq11.pdb,0.39901,0.9584199584199584
wzg,wzg_seq55.pdb,wzg_seq5.pdb,0.39645,0.9625779625779626
wzg,wzg_seq55.pdb,wzg_seq56.pdb,0.45799,0.9395833333333333
wzg,wzg_seq57.pdb,wzg_seq28.pdb,0.2602,0.6764091858037579
wzg,wzg_seq57.pdb,wzg_seq35.pdb,0.2875,0.6820083682008368
wzg,wzg_seq57.pdb,wzg_seq63.pdb,0.30981,0.6799163179916318
wzg,wzg_seq57.pdb,wzg_seq3.pdb,0.24469,0.6847599164926931
wzg,wzg_seq57.pdb,wzg_seq29.pdb,0.34368,0.6820083682008368
wzg,wzg_seq57.pdb,wzg_seq31.pdb,0.28155,0.6903765690376569
wzg,wzg_seq57.pdb,wzg_seq61.pdb,0.26745,0.6743215031315241
wzg,wzg_seq57.pdb,wzg_seq20.pdb,0.30492,0.6855345911949685
wzg,wzg_seq57.pdb,wzg_seq41.pdb,0.27066,0.6784968684759917
wzg,wzg_seq57.pdb,wzg_seq23.pdb,0.28332,0.6841004184100419
wzg,wzg_seq57.pdb,wzg_seq11.pdb,0.2808,0.6743215031315241
wzg,wzg_seq57.pdb,wzg_seq5.pdb,0.24606,0.6764091858037579
wzg,wzg_seq57.pdb,wzg_seq56.pdb,0.32704,0.6820083682008368
wzg,wzg_seq28.pdb,wzg_seq35.pdb,0.38345,0.9604166666666667
wzg,wzg_seq28.pdb,wzg_seq63.pdb,0.36223,0.9625
wzg,wzg_seq28.pdb,wzg_seq3.pdb,0.3736,0.9436325678496869
wzg,wzg_seq28.pdb,wzg_seq29.pdb,0.5628,0.9833679833679834
wzg,wzg_seq28.pdb,wzg_seq31.pdb,0.49753,0.93125
wzg,wzg_seq28.pdb,wzg_seq61.pdb,0.48256,0.9583333333333334
wzg,wzg_seq28.pdb,wzg_seq20.pdb,0.52013,0.9625
wzg,wzg_seq28.pdb,wzg_seq41.pdb,0.80291,0.9854469854469855
wzg,wzg_seq28.pdb,wzg_seq23.pdb,0.44804,0.9395833333333333
wzg,wzg_seq28.pdb,wzg_seq11.pdb,0.49109,0.9604166666666667
wzg,wzg_seq28.pdb,wzg_seq5.pdb,0.43879,0.9541666666666667
wzg,wzg_seq28.pdb,wzg_seq56.pdb,0.43479,0.9792099792099792
wzg,wzg_seq35.pdb,wzg_seq63.pdb,0.37199,0.9771309771309772
wzg,wzg_seq35.pdb,wzg_seq3.pdb,0.35374,0.9688149688149689
wzg,wzg_seq35.pdb,wzg_seq29.pdb,0.36577,0.96875
wzg,wzg_seq35.pdb,wzg_seq31.pdb,0.41586,0.9604989604989606
wzg,wzg_seq35.pdb,wzg_seq61.pdb,0.34913,0.9833679833679834
wzg,wzg_seq35.pdb,wzg_seq20.pdb,0.36346,0.9812889812889813
wzg,wzg_seq35.pdb,wzg_seq41.pdb,0.39985,0.96875
wzg,wzg_seq35.pdb,wzg_seq23.pdb,0.36953,0.972972972972973
wzg,wzg_seq35.pdb,wzg_seq11.pdb,0.40254,0.9771309771309772
wzg,wzg_seq35.pdb,wzg_seq5.pdb,0.47631,0.9875259875259875
wzg,wzg_seq35.pdb,wzg_seq56.pdb,0.45022,0.9583333333333334
wzg,wzg_seq63.pdb,wzg_seq3.pdb,0.35135,0.9563409563409564
wzg,wzg_seq63.pdb,wzg_seq29.pdb,0.3587,0.9729166666666667
wzg,wzg_seq63.pdb,wzg_seq31.pdb,0.3107,0.9480249480249481
wzg,wzg_seq63.pdb,wzg_seq61.pdb,0.36901,0.9792099792099792
wzg,wzg_seq63.pdb,wzg_seq20.pdb,0.356,0.9812889812889813
wzg,wzg_seq63.pdb,wzg_seq41.pdb,0.34579,0.9708333333333333
wzg,wzg_seq63.pdb,wzg_seq23.pdb,0.33784,0.9563409563409564
wzg,wzg_seq63.pdb,wzg_seq11.pdb,0.34103,0.9812889812889813
wzg,wzg_seq63.pdb,wzg_seq5.pdb,0.39483,0.9688149688149689
wzg,wzg_seq63.pdb,wzg_seq56.pdb,0.35988,0.9645833333333333
wzg,wzg_seq3.pdb,wzg_seq29.pdb,0.38331,0.9479166666666666
wzg,wzg_seq3.pdb,wzg_seq31.pdb,0.34429,0.9708939708939709
wzg,wzg_seq3.pdb,wzg_seq61.pdb,0.37528,0.9646569646569647
wzg,wzg_seq3.pdb,wzg_seq20.pdb,0.38687,0.9563409563409564
wzg,wzg_seq3.pdb,wzg_seq41.pdb,0.38384,0.9520833333333333
wzg,wzg_seq3.pdb,wzg_seq23.pdb,0.34121,0.9833679833679834
wzg,wzg_seq3.pdb,wzg_seq11.pdb,0.38782,0.9604989604989606
wzg,wzg_seq3.pdb,wzg_seq5.pdb,0.43048,0.9604989604989606
wzg,wzg_seq3.pdb,wzg_seq56.pdb,0.3314,0.9375
wzg,wzg_seq29.pdb,wzg_seq31.pdb,0.45122,0.9354166666666667
wzg,wzg_seq29.pdb,wzg_seq61.pdb,0.39793,0.9729166666666667
wzg,wzg_seq29.pdb,wzg_seq20.pdb,0.43358,0.975
wzg,wzg_seq29.pdb,wzg_seq41.pdb,0.59191,0.9958419958419958
wzg,wzg_seq29.pdb,wzg_seq23.pdb,0.39099,0.9479166666666666
wzg,wzg_seq29.pdb,wzg_seq11.pdb,0.42542,0.9708333333333333
wzg,wzg_seq29.pdb,wzg_seq5.pdb,0.42895,0.95625
wzg,wzg_seq29.pdb,wzg_seq56.pdb,0.37487,0.9792099792099792
wzg,wzg_seq31.pdb,wzg_seq61.pdb,0.37667,0.9480249480249481
wzg,wzg_seq31.pdb,wzg_seq20.pdb,0.38854,0.9480249480249481
wzg,wzg_seq31.pdb,wzg_seq41.pdb,0.47446,0.9354166666666667
wzg,wzg_seq31.pdb,wzg_seq23.pdb,0.44552,0.975051975051975
wzg,wzg_seq31.pdb,wzg_seq11.pdb,0.52029,0.9480249480249481
wzg,wzg_seq31.pdb,wzg_seq5.pdb,0.42615,0.9521829521829522
wzg,wzg_seq31.pdb,wzg_seq56.pdb,0.43667,0.9291666666666667
wzg,wzg_seq61.pdb,wzg_seq20.pdb,0.52173,0.9812889812889813
wzg,wzg_seq61.pdb,wzg_seq41.pdb,0.51332,0.9729166666666667
wzg,wzg_seq61.pdb,wzg_seq23.pdb,0.37031,0.9604989604989606
wzg,wzg_seq61.pdb,wzg_seq11.pdb,0.47573,0.9812889812889813
wzg,wzg_seq61.pdb,wzg_seq5.pdb,0.38163,0.975051975051975
wzg,wzg_seq61.pdb,wzg_seq56.pdb,0.37897,0.9541666666666667
wzg,wzg_seq20.pdb,wzg_seq41.pdb,0.56184,0.9708333333333333
wzg,wzg_seq20.pdb,wzg_seq23.pdb,0.43742,0.9604989604989606
wzg,wzg_seq20.pdb,wzg_seq11.pdb,0.49163,0.9792099792099792
wzg,wzg_seq20.pdb,wzg_seq5.pdb,0.43593,0.9688149688149689
wzg,wzg_seq20.pdb,wzg_seq56.pdb,0.38397,0.95625
wzg,wzg_seq41.pdb,wzg_seq23.pdb,0.40775,0.9479166666666666
wzg,wzg_seq41.pdb,wzg_seq11.pdb,0.49335,0.9708333333333333
wzg,wzg_seq41.pdb,wzg_seq5.pdb,0.40998,0.9604166666666667
wzg,wzg_seq41.pdb,wzg_seq56.pdb,0.42641,0.9792099792099792
wzg,wzg_seq23.pdb,wzg_seq11.pdb,0.43858,0.9563409563409564
wzg,wzg_seq23.pdb,wzg_seq5.pdb,0.3533,0.9604989604989606
wzg,wzg_seq23.pdb,wzg_seq56.pdb,0.47697,0.9375
wzg,wzg_seq11.pdb,wzg_seq5.pdb,0.43127,0.972972972972973
wzg,wzg_seq11.pdb,wzg_seq56.pdb,0.44798,0.9604166666666667
wzg,wzg_seq5.pdb,wzg_seq56.pdb,0.48807,0.95
